model,song,condition,effect,level,stem,sdr,si_sdr,delta_sdr,delta_si_sdr
spleeter,BKS_-_Too_Much,bitcrush_l4,bitcrush,4,bass,7.791940202256853,7.002458971916119,-0.01636701246777328,-0.0194037078373146
spleeter,BKS_-_Too_Much,bitcrush_l4,bitcrush,4,other,4.9062091452210455,3.296557038560322,-0.14891183033997724,-0.18460138591716913
spleeter,BKS_-_Too_Much,compression_l1,compression,1,vocals,9.977940096968666,9.563416633806597,-0.22905463340281074,-0.2520387717450401
spleeter,BKS_-_Too_Much,compression_l1,compression,1,drums,6.0925431970679895,4.868826942166247,-0.028411690826532165,-0.03776689083749929
spleeter,BKS_-_Too_Much,compression_l1,compression,1,bass,7.810724707433957,7.024771421379309,0.00241749270933056,0.0029087416258750665
spleeter,BKS_-_Too_Much,compression_l1,compression,1,other,5.03481886361916,3.4499094095713696,-0.020302111941862933,-0.03124901490612153
spleeter,BKS_-_Too_Much,compression_l2,compression,2,vocals,9.536489682790288,9.06973583902408,-0.6705050475811891,-0.7457195665275567
spleeter,BKS_-_Too_Much,compression_l2,compression,2,drums,6.037753127779094,4.7957424999240565,-0.08320176011542735,-0.11085133307968942
spleeter,BKS_-_Too_Much,compression_l2,compression,2,bass,7.807207754789869,7.020621435496167,-0.001099459934757796,-0.0012412442572662385
spleeter,BKS_-_Too_Much,compression_l2,compression,2,other,5.004329406395195,3.4048514847290394,-0.05079156916582761,-0.07630693974845171
spleeter,BKS_-_Too_Much,compression_l3,compression,3,vocals,9.340284566129348,8.844007114527283,-0.8667101642421287,-0.9714482910243536
spleeter,BKS_-_Too_Much,compression_l3,compression,3,drums,6.000475108031362,4.745946580762907,-0.12047977986315939,-0.16064725224083887
spleeter,BKS_-_Too_Much,compression_l3,compression,3,bass,7.795472661144909,7.006604196878712,-0.012834553579717856,-0.015258482874721757
spleeter,BKS_-_Too_Much,compression_l3,compression,3,other,5.003846592256162,3.4067156145100688,-0.051274383304861004,-0.07444280996742236
spleeter,BKS_-_Too_Much,compression_l4,compression,4,vocals,9.334369731004065,8.828072833518604,-0.872624999367412,-0.9873825720330327
spleeter,BKS_-_Too_Much,compression_l4,compression,4,drums,5.950159419002098,4.677928360169307,-0.17079546889242359,-0.2286654728344386
spleeter,BKS_-_Too_Much,compression_l4,compression,4,bass,7.745898485661089,6.9469759724377695,-0.062408729063538004,-0.07488670731566405
spleeter,BKS_-_Too_Much,compression_l4,compression,4,other,5.016750051348652,3.424600022741153,-0.038370924212371094,-0.056558401736338304
spleeter,BKS_-_Too_Much,delay_l1,delay,1,vocals,9.609375203994166,9.138928464687588,-0.5976195263773114,-0.6765269408640489
spleeter,BKS_-_Too_Much,delay_l1,delay,1,drums,6.0866282710373065,4.861328734577523,-0.034326616857215164,-0.04526509842622328
spleeter,BKS_-_Too_Much,delay_l1,delay,1,bass,7.775990786682908,6.983470634255467,-0.032316428041718304,-0.038392045497966265
spleeter,BKS_-_Too_Much,delay_l1,delay,1,other,4.865192043428745,3.2074288637993913,-0.18992893213227813,-0.27372956067809984
spleeter,BKS_-_Too_Much,delay_l2,delay,2,vocals,8.922100445552305,8.354377210407707,-1.2848942848191722,-1.46107819514393
spleeter,BKS_-_Too_Much,delay_l2,delay,2,drums,6.021395513472375,4.774881397019324,-0.0995593744221468,-0.13171243598442217
spleeter,BKS_-_Too_Much,delay_l2,delay,2,bass,7.758745022602145,6.963499743822137,-0.04956219212248136,-0.05836293593129671
spleeter,BKS_-_Too_Much,delay_l2,delay,2,other,4.672960372058229,2.9344802246504753,-0.38216060350279335,-0.5466781998270158
spleeter,BKS_-_Too_Much,delay_l3,delay,3,vocals,8.153474658717299,7.442953759248669,-2.0535200716541784,-2.3725016463029673
spleeter,BKS_-_Too_Much,delay_l3,delay,3,drums,5.949855926442455,4.6786257369673,-0.17109896145206704,-0.22796809603644608
spleeter,BKS_-_Too_Much,delay_l3,delay,3,bass,7.691833492863768,6.882694848638452,-0.11647372186085825,-0.13916783111498177
spleeter,BKS_-_Too_Much,delay_l3,delay,3,other,4.3847871801031575,2.556947066523609,-0.6703337954578652,-0.9242113579538822
spleeter,BKS_-_Too_Much,delay_l4,delay,4,vocals,7.451978945729161,6.594066942460715,-2.755015784642316,-3.221388463090922
spleeter,BKS_-_Too_Much,delay_l4,delay,4,drums,5.881889942653818,4.586354135574181,-0.23906494524070343,-0.3202396974295647
spleeter,BKS_-_Too_Much,delay_l4,delay,4,bass,7.692263482645072,6.882948517992301,-0.11604373207955465,-0.13891416176113225
spleeter,BKS_-_Too_Much,delay_l4,delay,4,other,4.046478274488535,2.116738608728346,-1.008642701072488,-1.364419815749145
spleeter,BKS_-_Too_Much,original,original,0,vocals,10.206994730371477,9.815455405551637,0.0,0.0
spleeter,BKS_-_Too_Much,original,original,0,drums,6.120954887894522,4.906593833003746,0.0,0.0
spleeter,BKS_-_Too_Much,original,original,0,bass,7.808307214724627,7.021862679753434,0.0,0.0
spleeter,BKS_-_Too_Much,original,original,0,other,5.055120975561023,3.481158424477491,0.0,0.0
spleeter,BKS_-_Too_Much,reverb_l1,reverb,1,vocals,9.846420202694835,9.416082365644685,-0.36057452767664167,-0.3993730399069513
spleeter,BKS_-_Too_Much,reverb_l1,reverb,1,drums,6.111278122533054,4.894682955888186,-0.009676765361467332,-0.011910877115560048
spleeter,BKS_-_Too_Much,reverb_l1,reverb,1,bass,7.789307610712504,6.999103670306881,-0.018999604012122973,-0.022759009446552625
spleeter,BKS_-_Too_Much,reverb_l1,reverb,1,other,4.95170861512257,3.327891885970937,-0.10341236043845292,-0.15326653850655392
spleeter,BKS_-_Too_Much,reverb_l2,reverb,2,vocals,8.671582055839867,8.057694952491968,-1.5354126745316101,-1.757760453059669
spleeter,BKS_-_Too_Much,reverb_l2,reverb,2,drums,6.059755726948746,4.826208219890673,-0.06119916094577604,-0.0803856131130729
spleeter,BKS_-_Too_Much,reverb_l2,reverb,2,bass,7.627812653825013,6.807704607023037,-0.18049456089961335,-0.21415807273039622
spleeter,BKS_-_Too_Much,reverb_l2,reverb,2,other,4.63780420914425,2.899070602342877,-0.4173167664167723,-0.5820878221346142
spleeter,BKS_-_Too_Much,reverb_l3,reverb,3,vocals,8.407946451447463,7.7399870203950085,-1.7990482789240136,-2.0754683851566282
spleeter,BKS_-_Too_Much,reverb_l3,reverb,3,drums,6.072219942561522,4.841476862555295,-0.048734945332999935,-0.0651169704484511
spleeter,BKS_-_Too_Much,reverb_l3,reverb,3,bass,7.530078443010398,6.692430357193798,-0.2782287717142289,-0.3294323225596356
spleeter,BKS_-_Too_Much,reverb_l3,reverb,3,other,4.56975080726579,2.8247811385258608,-0.4853701682952325,-0.6563772859516304
spleeter,BKS_-_Too_Much,reverb_l4,reverb,4,vocals,8.467378964738135,7.808133662029567,-1.7396157656333422,-2.00732174352207
spleeter,BKS_-_Too_Much,reverb_l4,reverb,4,drums,6.081323445455855,4.853428507144753,-0.03963144243866701,-0.05316532585899303
spleeter,BKS_-_Too_Much,reverb_l4,reverb,4,bass,7.514280243358746,6.673378783631292,-0.29402697136588074,-0.3484838961221417
spleeter,BKS_-_Too_Much,reverb_l4,reverb,4,other,4.5844837743319875,2.8470674313057764,-0.4706372012290352,-0.6340909931717147
demucs,BKS_-_Too_Much,bitcrush_l1,bitcrush,1,vocals,11.713629680440063,11.411477824863637,-0.30401027911901046,-0.3275318823720337
demucs,BKS_-_Too_Much,bitcrush_l1,bitcrush,1,drums,10.210117060610466,9.781622883605362,-0.10688760830968214,-0.11741898099357861
demucs,BKS_-_Too_Much,bitcrush_l1,bitcrush,1,bass,13.391603304649886,13.192820832019132,0.0026373093007059367,0.0025655819675964864
demucs,BKS_-_Too_Much,bitcrush_l1,bitcrush,1,other,6.67116483532412,5.624202653164758,-0.04107504176742882,-0.057574201182689855
demucs,BKS_-_Too_Much,bitcrush_l2,bitcrush,2,vocals,11.687748015432566,11.384079969919565,-0.3298919441265067,-0.35492973731610533
demucs,BKS_-_Too_Much,bitcrush_l2,bitcrush,2,drums,10.227621829467468,9.800353640649389,-0.08938283945268033,-0.09868822394955146
demucs,BKS_-_Too_Much,bitcrush_l2,bitcrush,2,bass,13.392287008594382,13.19346550077312,0.0033210132452019536,0.003210250721584984
demucs,BKS_-_Too_Much,bitcrush_l2,bitcrush,2,other,6.662886624044835,5.614306746768488,-0.04935325304671423,-0.0674701075789601
demucs,BKS_-_Too_Much,bitcrush_l3,bitcrush,3,vocals,11.646508552392786,11.339627203730537,-0.37113140716628656,-0.3993825035051337
demucs,BKS_-_Too_Much,bitcrush_l3,bitcrush,3,drums,10.201949577890074,9.772469309721902,-0.11505509103007405,-0.126572554877038
demucs,BKS_-_Too_Much,bitcrush_l3,bitcrush,3,bass,13.379300199697347,13.179241504467544,-0.009665795651832454,-0.011013745583991152
demucs,BKS_-_Too_Much,bitcrush_l3,bitcrush,3,other,6.66398362486857,5.615458686288118,-0.0482562522229788,-0.06631816805932989
demucs,BKS_-_Too_Much,bitcrush_l4,bitcrush,4,vocals,11.137508768614317,10.789826019970693,-0.8801311909447556,-0.949183687264977
demucs,BKS_-_Too_Much,bitcrush_l4,bitcrush,4,drums,10.041285051141347,9.599259420555011,-0.27571961777880105,-0.2997824440439292
demucs,BKS_-_Too_Much,bitcrush_l4,bitcrush,4,bass,13.382309125227614,13.183086444719168,-0.006656870121565461,-0.007168805332367967
demucs,BKS_-_Too_Much,bitcrush_l4,bitcrush,4,other,6.514558570243894,5.421279894215424,-0.19768130684765506,-0.2604969601320244
demucs,BKS_-_Too_Much,compression_l1,compression,1,vocals,11.835688966890581,11.544728738504409,-0.1819509926684919,-0.19428096873126144
demucs,BKS_-_Too_Much,compression_l1,compression,1,drums,10.265125612850031,9.84113583816798,-0.051879056070117,-0.057906026430959656
demucs,BKS_-_Too_Much,compression_l1,compression,1,bass,13.368595128982584,13.16885637582191,-0.02037086636659602,-0.021398874229625164
demucs,BKS_-_Too_Much,compression_l1,compression,1,other,6.68513606303777,5.646407956345305,-0.027103814053779374,-0.035368898002142934
demucs,BKS_-_Too_Much,compression_l2,compression,2,vocals,11.53283926696253,11.220571611263829,-0.48480069259654357,-0.5184380959718418
demucs,BKS_-_Too_Much,compression_l2,compression,2,drums,10.165661434569074,9.731575368903023,-0.15134323435107433,-0.16746649569591732
demucs,BKS_-_Too_Much,compression_l2,compression,2,bass,13.299817050132622,13.09855213886419,-0.08914894521655725,-0.09170311118734631
demucs,BKS_-_Too_Much,compression_l2,compression,2,other,6.655222930823755,5.610539032943622,-0.057016946267793855,-0.07123782140382584
demucs,BKS_-_Too_Much,compression_l3,compression,3,vocals,11.432197886311005,11.111469125249068,-0.5854420732480676,-0.6275405819866027
demucs,BKS_-_Too_Much,compression_l3,compression,3,drums,10.113495433823115,9.674724723822186,-0.20350923509703378,-0.2243171407767548
demucs,BKS_-_Too_Much,compression_l3,compression,3,bass,13.248678759886483,13.044566067365393,-0.14028723546269717,-0.14568918268614262
demucs,BKS_-_Too_Much,compression_l3,compression,3,other,6.628459852955753,5.576676083656245,-0.08378002413579644,-0.1051007706912035
demucs,BKS_-_Too_Much,compression_l4,compression,4,vocals,11.534660669108874,11.22060159640599,-0.4829792904501993,-0.5184081108296805
demucs,BKS_-_Too_Much,compression_l4,compression,4,drums,10.142454981615556,9.706830530714875,-0.17454968730459264,-0.19221133388406564
demucs,BKS_-_Too_Much,compression_l4,compression,4,bass,13.268360306384057,13.06557327044789,-0.12060568896512258,-0.12468197960364513
demucs,BKS_-_Too_Much,compression_l4,compression,4,other,6.652921859098111,5.606724934129046,-0.059318017993438055,-0.07505192021840212
demucs,BKS_-_Too_Much,delay_l1,delay,1,vocals,11.023281820060065,10.666482095107245,-0.994358139499008,-1.0725276121284253
demucs,BKS_-_Too_Much,delay_l1,delay,1,drums,10.216058096634569,9.786486020639657,-0.10094657228557935,-0.11255584395928331
demucs,BKS_-_Too_Much,delay_l1,delay,1,bass,13.35118411889328,13.150468311006005,-0.03778187645590059,-0.039786939045530545
demucs,BKS_-_Too_Much,delay_l1,delay,1,other,6.487226072321922,5.388978489430376,-0.22501380476962662,-0.292798364917072
demucs,BKS_-_Too_Much,delay_l2,delay,2,vocals,10.17058688160276,9.731562632852878,-1.8470530779563124,-2.0074470743827924
demucs,BKS_-_Too_Much,delay_l2,delay,2,drums,9.992939701642817,9.542512401288331,-0.3240649672773319,-0.35652946331060953
demucs,BKS_-_Too_Much,delay_l2,delay,2,bass,13.272234724082715,13.06903797723292,-0.11673127126646499,-0.12121727281861538
demucs,BKS_-_Too_Much,delay_l2,delay,2,other,6.151324307223148,4.946841246034019,-0.560915569868401,-0.7349356083134291
demucs,BKS_-_Too_Much,delay_l3,delay,3,vocals,9.420016646093108,8.893883779055049,-2.5976233134659648,-2.8451259281806216
demucs,BKS_-_Too_Much,delay_l3,delay,3,drums,9.898671082751882,9.437109958458294,-0.41833358616826644,-0.46193190614064683
demucs,BKS_-_Too_Much,delay_l3,delay,3,bass,13.21918881783738,13.012581639992549,-0.16977717751179888,-0.17767361005898685
demucs,BKS_-_Too_Much,delay_l3,delay,3,other,5.875294478467787,4.576376139731172,-0.8369453986237616,-1.1054007146162759
demucs,BKS_-_Too_Much,delay_l4,delay,4,vocals,8.79836341607484,8.192926114372183,-3.2192765434842325,-3.5460835928634875
demucs,BKS_-_Too_Much,delay_l4,delay,4,drums,9.798525778161796,9.325185179591262,-0.5184788907583524,-0.5738566850076783
demucs,BKS_-_Too_Much,delay_l4,delay,4,bass,13.236715807058363,13.030776748986629,-0.15225018829081627,-0.1594785010649069
demucs,BKS_-_Too_Much,delay_l4,delay,4,other,5.644231812842405,4.265350137766649,-1.0680080642491436,-1.4164267165807987
demucs,BKS_-_Too_Much,original,original,0,vocals,12.017639959559073,11.73900970723567,0.0,0.0
demucs,BKS_-_Too_Much,original,original,0,drums,10.317004668920148,9.89904186459894,0.0,0.0
demucs,BKS_-_Too_Much,original,original,0,bass,13.38896599534918,13.190255250051536,0.0,0.0
demucs,BKS_-_Too_Much,original,original,0,other,6.712239877091549,5.681776854347448,0.0,0.0
demucs,BKS_-_Too_Much,reverb_l1,reverb,1,vocals,11.294915000692642,10.960391263037865,-0.7227249588664311,-0.7786184441978055
demucs,BKS_-_Too_Much,reverb_l1,reverb,1,drums,10.224470120534955,9.798196342887959,-0.09253454838519382,-0.1008455217109816
demucs,BKS_-_Too_Much,reverb_l1,reverb,1,bass,13.334050787448597,13.132361201604157,-0.05491520790058324,-0.057894048447378665
demucs,BKS_-_Too_Much,reverb_l1,reverb,1,other,6.498106468335127,5.401705860251527,-0.21413340875642195,-0.2800709940959214
demucs,BKS_-_Too_Much,reverb_l2,reverb,2,vocals,9.940258473605878,9.47723801807652,-2.077381485953195,-2.2617716891591506
demucs,BKS_-_Too_Much,reverb_l2,reverb,2,drums,10.06505321472985,9.622919473770452,-0.25195145419029785,-0.27612239082848866
demucs,BKS_-_Too_Much,reverb_l2,reverb,2,bass,13.198046925853701,12.989865538861057,-0.19091906949547877,-0.20038971119047844
demucs,BKS_-_Too_Much,reverb_l2,reverb,2,other,6.133936214032638,4.9221064547019635,-0.5783036630589109,-0.7596703996454846
demucs,BKS_-_Too_Much,reverb_l3,reverb,3,vocals,9.645727513434894,9.150346799924584,-2.3719124461241794,-2.588662907311086
demucs,BKS_-_Too_Much,reverb_l3,reverb,3,drums,10.111546776297345,9.674242559325695,-0.20545789262280323,-0.22479930527324576
demucs,BKS_-_Too_Much,reverb_l3,reverb,3,bass,13.158836988593489,12.94816168577636,-0.23012900675569092,-0.2420935642751747
demucs,BKS_-_Too_Much,reverb_l3,reverb,3,other,6.062785255835134,4.828531734879434,-0.6494546212564147,-0.8532451194680144
demucs,BKS_-_Too_Much,reverb_l4,reverb,4,vocals,9.66583465626019,9.173359127127974,-2.3518053032988835,-2.5656505801076968
demucs,BKS_-_Too_Much,reverb_l4,reverb,4,drums,10.164574300452651,9.731669634025991,-0.15243036846749725,-0.16737223057294948
demucs,BKS_-_Too_Much,reverb_l4,reverb,4,bass,13.181238135007096,12.971402215346403,-0.20772786034208401,-0.2188530347051323
demucs,BKS_-_Too_Much,reverb_l4,reverb,4,other,6.0643837539836385,4.832564930573305,-0.6478561231079105,-0.8492119237741429
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l1,bitcrush,1,vocals,4.344157194053079,2.356520025334699,-0.2855829076618539,-0.442878538470302
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l1,bitcrush,1,drums,6.609448348440865,5.55521751035064,-0.025295545082170356,-0.030341278538684513
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l1,bitcrush,1,bass,6.6578993899891,5.659323297893625,0.0022973434498974044,0.0020353154026242493
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l1,bitcrush,1,other,4.671177999188637,3.0749527732877775,-0.031157940128013983,-0.035197176113613615
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l2,bitcrush,2,vocals,4.344307102666176,2.3568392281742785,-0.28543299904875763,-0.4425593356307225
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l2,bitcrush,2,drums,6.609275554140083,5.555043049528134,-0.02546833938295201,-0.03051573936119034
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l2,bitcrush,2,bass,6.65838178170966,5.659767029765852,0.002779735170457265,0.002479047274851709
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l2,bitcrush,2,other,4.671598527805004,3.075565261054021,-0.030737411511647217,-0.03458468834736994
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l3,bitcrush,3,vocals,4.3363595238446075,2.3440157389226495,-0.2933805778703258,-0.4553828248823515
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l3,bitcrush,3,drums,6.601663034901293,5.545707297012604,-0.03308085862174259,-0.039851491876720324
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l3,bitcrush,3,bass,6.65828103554559,5.658922932830231,0.002678989006387411,0.0016349503392305564
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l3,bitcrush,3,other,4.671187574071242,3.073618859163523,-0.031148365245408982,-0.036531090237867936
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l4,bitcrush,4,vocals,4.136084684599089,2.0230132236951515,-0.4936554171158445,-0.7763853401098495
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l4,bitcrush,4,drums,6.5654227449855025,5.501401154019293,-0.0693211485375329,-0.08415763487003147
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l4,bitcrush,4,bass,6.670017044922126,5.66758798673706,0.014414998382923372,0.01030000424605948
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,bitcrush_l4,bitcrush,4,other,4.585101704514683,2.966190919564416,-0.11723423480196793,-0.14395902983697528
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,compression_l1,compression,1,vocals,4.530715040677878,2.6481853222889344,-0.09902506103705555,-0.15121324151606652
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,compression_l1,compression,1,drums,6.615906310023392,5.561825533594108,-0.018837583499643706,-0.023733255295216082
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,compression_l1,compression,1,bass,6.64097279569514,5.639130900169057,-0.01462925084406308,-0.018157082321943463
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,compression_l1,compression,1,other,4.673412647203344,3.06425749552166,-0.028923292113306687,-0.045892453879730954
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,compression_l2,compression,2,vocals,4.316669960504981,2.3139757478356464,-0.3130701412099519,-0.48542281596935455
spleeter,Ben_Carrigan_-_We'll_Talk_About_It_All_Tonight,compression_l2,compression,2,drums,6.542598137125176,5.470963882391081,-0.09214575639785938,-0.114594906498243
